gene,vP0_1,vP0_2,vP4_1,vP4_2,vP7_1,vP7_2,vAd_1,vAd_2
ENSMUSG00000097787.3,2.818638996,2.878029604,1.435862757,2.546476161,1.754890727,1.918834186,1.63815255,2.309504428
ENSMUSG00000118329.2,0,0.110693446,0,0,0,0,0,0
ENSMUSG00000062456.5,1.252728443,0.553467231,0.624288155,0.396118514,0.789700827,0.523318414,0.282440095,0.187257116
ENSMUSG00000024896.10,31.19293822,25.95761315,24.34723806,24.38958278,17.28567366,19.36278133,12.59682823,14.91815023
ENSMUSG00000118106.2,0.814273488,0.719507401,0.187286447,0.339530155,0.438722682,0.523318414,0.169464057,0.187257116
ENSMUSG00000024899.8,8.706462676,6.641606777,12.860336,14.93932681,15.61852747,18.66502345,16.21206145,15.54234061
ENSMUSG00000013662.7,91.32390346,94.58754985,89.71020794,93.14443913,84.14701035,83.12040815,128.5102432,133.3270665
ENSMUSG00000013663.8,85.99980758,106.5977888,103.7566914,111.5356558,121.3506938,105.4486605,154.5512199,136.3231803
ENSMUSG00000118196.2,0,0.110693446,0.124857631,0.056588359,0,0.174439471,0,0
ENSMUSG00000071573.15,14.03055856,12.84043977,13.29733771,12.39285065,11.23130065,12.99574062,15.81664531,13.85702657
ENSMUSG00000087112.2,0.062636422,0,0,0.056588359,0,0,0,0
ENSMUSG00000118121.2,0,0,0,0,0,0,0.112976038,0
ENSMUSG00000024766.16,11.02401029,8.523395364,9.738895225,9.506844334,9.915132607,8.547534102,8.642666903,8.301732135
ENSMUSG00002075994.1,0,0.055346723,0,0.056588359,0,0,0,0
ENSMUSG00000087303.4,0.125272844,0.221386893,0.187286447,0.056588359,0.087744536,0,0,0
ENSMUSG00000037603.8,0.062636422,0.055346723,0.124857631,0,0,0.087219736,0.056488019,0
ENSMUSG00000024768.6,0.062636422,0,0.062428816,0,0,0,0.169464057,0
ENSMUSG00000118302.2,0,0.055346723,0,0,0,0,0,0
ENSMUSG00000024774.17,0.062636422,0.055346723,0,0,0,0,0,0
ENSMUSG00000024776.19,7.0779157,6.364873162,10.73775627,9.223902538,7.984752807,9.158072252,3.106841044,3.245790007
ENSMUSG00000035783.10,664.8229845,666.4298934,450.9233347,402.0602916,327.3748651,450.2282759,242.3336014,572.8819363
ENSMUSG00000024778.14,2.192274774,3.154763219,3.808157748,3.28212483,4.474971354,6.018161766,17.73723796,14.79331215
ENSMUSG00002075250.1,0,0,0,0,0.087744536,0,0.112976038,0
ENSMUSG00000050370.6,0.751637066,0.442773785,0.499430524,0.905413746,0.789700827,0.872197357,0.282440095,1.123542695
ENSMUSG00000097558.2,0.626364221,0.221386893,0.187286447,0.056588359,0.087744536,0,0.395416133,0.187257116
ENSMUSG00000024781.17,35.01375997,26.56642711,29.96583146,34.29254563,32.02675577,30.70134698,31.12489846,32.64515719
ENSMUSG00000045932.13,18.66565379,27.61801485,23.34837701,33.61348532,19.74252068,22.41547208,9.998379359,7.802379826
ENSMUSG00000074896.4,0.375818533,0.387427062,0.437001709,0.62247195,1.052934436,0.523318414,2.372496797,3.433047123
ENSMUSG00000079339.8,4.447185971,5.147245252,3.683300117,3.451889907,2.193613409,2.878251279,2.259520759,2.122247313
ENSMUSG00000062488.10,0.313182111,0.110693446,0.062428816,0.226353437,0.438722682,0.61053815,1.807616607,1.498056927
ENSMUSG00000067297.6,4.447185971,4.649124744,3.371156039,4.017773498,2.456847018,3.052690751,3.276305101,4.057237509
ENSMUSG00000118260.2,0,0.055346723,0,0,0,0.087219736,0,0.062419039
ENSMUSG00000034459.9,0.438454955,0.332080339,0.249715262,0.62247195,0.614211754,1.046636829,3.502257177,3.058532892
ENSMUSG00000009378.5,8.330644143,9.132209319,5.431306952,7.582840123,3.59752599,4.448206522,2.824400949,1.997409235
ENSMUSG00000118083.2,0,0,0,0,0,0,0.056488019,0
ENSMUSG00000088212.3,0,0.055346723,0.062428816,0.056588359,0.087744536,0,0.056488019,0
ENSMUSG00000117945.2,0,0,0.187286447,0,0,0,0,0
ENSMUSG00000033610.17,71.15497554,72.72559421,54.18821189,55.62635702,52.20799913,49.71524937,67.16425456,56.4268109
ENSMUSG00000024795.12,7.453734233,28.9463362,28.71725515,30.21818378,15.35529386,20.40941816,0.903808304,0.561771347
ENSMUSG00000089151.3,0,0,0.062428816,0,0,0,0,0
ENSMUSG00000094707.3,0,0.055346723,0,0.056588359,0,0,0.056488019,0.249676154
ENSMUSG00000024798.16,0,0.166040169,0.124857631,0.113176718,0.701956291,0.436098679,0.451904152,0.499352309
ENSMUSG00000024800.9,9.332826897,7.084380563,8.864891807,9.054137461,8.247986416,7.500897273,8.586178884,8.801084443
ENSMUSG00000024803.10,624.8609471,853.2804307,873.9409888,1340.408463,1028.102732,1106.382348,583.0693319,1351.7467
ENSMUSG00000117998.2,0.062636422,0,0.062428816,0,0,0.087219736,0,0.249676154
ENSMUSG00000117990.2,0.501091377,0.276733616,2.060150913,1.697650774,4.825949499,3.663228901,8.925106998,5.430456359
ENSMUSG00000118032.2,0.062636422,0.166040169,0.936432233,0.339530155,0.263233609,0.348878943,0.790832266,0.499352309
ENSMUSG00000114859.2,0.125272844,0.110693446,0.062428816,0.056588359,0.087744536,0.174439471,0.056488019,0
ENSMUSG00000024805.17,56.12223423,61.37951597,72.10528195,72.37651133,67.56329299,77.10224639,75.18555326,78.77282672
ENSMUSG00000114285.2,0.250545689,0.276733616,0.249715262,0.113176718,0.350978145,0.087219736,0.112976038,0
ENSMUSG00002076963.1,0,0,0,0.056588359,0,0.087219736,0,0
ENSMUSG00000114409.2,0.250545689,0.276733616,0.499430524,0.452706873,0.438722682,0.523318414,0.056488019,0
ENSMUSG00000114235.2,0.313182111,0.608813955,0.874003418,0.905413746,0.877445363,0.436098679,0.169464057,0.561771347
ENSMUSG00000041180.14,4.885640926,7.527154348,5.306449321,5.602247554,3.422036917,3.837668372,2.598448873,1.81015212
ENSMUSG00000087579.8,9.458099741,12.17627909,8.989749438,17.93850984,10.52934436,10.37914855,10.33730747,6.928513285
ENSMUSG00000067279.4,135.4199446,100.8417296,116.8043139,118.0999055,167.9430426,141.8192903,229.6237971,182.3260118
ENSMUSG00000117938.2,0,0,0.062428816,0,0,0,0,0
ENSMUSG00000024811.12,241.0249523,241.090326,182.6042855,197.6631384,182.0699129,164.4964216,155.1161001,157.2959773
ENSMUSG00000047632.12,3.570276061,3.597537004,2.434723806,2.716241238,1.579401654,2.616592072,2.033568683,1.997409235
ENSMUSG00000040565.9,46.4135888,56.50900433,40.39144366,48.38304706,39.13406321,37.24282716,33.9492994,33.51902373
ENSMUSG00000039652.17,68.27370012,65.25378659,70.60699038,63.71849238,77.91714827,64.01928603,180.1402925,157.6080725
ENSMUSG00002075338.1,0.062636422,0.055346723,0.062428816,0.056588359,0.175489073,0.174439471,0.056488019,0
ENSMUSG00000097591.2,0.187909266,0.221386893,0.249715262,0.226353437,0.701956291,0,0.169464057,0.124838077
ENSMUSG00002075087.1,0.062636422,0.110693446,0,0,0.087744536,0,0,0.062419039
ENSMUSG00000023307.15,72.34506756,67.30161534,69.67055815,71.01839071,68.96720557,60.96659528,75.24204128,82.76764519
ENSMUSG00000056999.17,204.7584639,215.5201399,177.4226938,170.7270795,162.5028813,153.3322954,113.3149661,87.69874924
ENSMUSG00000080885.2,0.375818533,0.608813955,0.124857631,0.339530155,0.526467218,0.436098679,0.056488019,0.187257116
ENSMUSG00000012443.5,36.83021621,50.6975984,51.94077453,71.24474414,24.12974749,32.88184037,1.525176512,0.998704618
ENSMUSG00000117988.2,0.125272844,0.055346723,0.124857631,0.169765077,0.263233609,0.436098679,0,0
ENSMUSG00000118211.2,0.125272844,0.055346723,0,0.282941796,0.175489073,0,0.056488019,0
ENSMUSG00000102353.2,0.751637066,0.608813955,0.56185934,0.339530155,0.438722682,0.261659207,0.056488019,0.187257116
ENSMUSG00000024986.13,7.015279278,6.973687116,6.86716971,8.035546996,9.037687244,7.849776216,1.920592645,2.309504428
ENSMUSG00000053799.9,37.51921685,44.05599162,41.07816063,44.47845028,41.50316569,37.41726663,50.50028896,50.06006896
ENSMUSG00000062432.5,0.187909266,0,0,0,0.175489073,0.174439471,0.056488019,0.062419039
ENSMUSG00000024987.7,0.250545689,0.166040169,0.062428816,0.056588359,0,0.087219736,0.056488019,0
ENSMUSG00000117939.2,0.062636422,0,0,0.113176718,0.087744536,0,0,0
ENSMUSG00000048612.17,18.22719884,14.99896197,21.78765662,23.71052248,19.21605346,18.83946292,11.86248398,12.73348388
ENSMUSG00000069554.5,0,0,0,0.113176718,0,0.174439471,0,0
ENSMUSG00000024989.16,18.03928957,19.81412689,22.53680241,29.42594675,11.67002333,14.12959719,0.225952076,0.312095193
ENSMUSG00000064646.3,0,0,0.062428816,0,0,0,0,0
ENSMUSG00000024990.14,0.501091377,0.332080339,0.187286447,0.056588359,0.438722682,0.436098679,0.677856228,1.123542695
ENSMUSG00000024992.14,0,0,0.062428816,0.056588359,0,0,0,0
ENSMUSG00000054237.7,14.84483204,18.09837847,17.04306664,17.54239133,17.02244005,17.88004583,12.14492408,10.86091272
ENSMUSG00000067242.12,0.125272844,0.221386893,0.124857631,0.056588359,0.9651899,1.482735507,6.04421803,5.118361166
ENSMUSG00000105709.2,0,0,0,0,0,0,0.112976038,0
ENSMUSG00000044026.4,2.818638996,4.261697682,4.05787301,3.395301548,2.807825163,4.360986787,3.615233214,4.49417078
ENSMUSG00000024998.18,97.27436356,106.3210552,112.4967256,99.14280519,78.26812642,85.56256075,72.98252052,61.98210534
ENSMUSG00000117935.2,0,0.110693446,0.062428816,0.396118514,0,0.087219736,0.112976038,0
ENSMUSG00000101079.2,0.187909266,0.221386893,0,0,0.087744536,0,0,0
ENSMUSG00000024999.8,19.35465444,23.07958355,17.35521072,19.86251405,15.96950561,17.61838662,9.998379359,12.35896964
ENSMUSG00000048720.9,10.83610103,13.28321355,13.17248008,14.31685486,11.84551241,13.86793798,13.44414852,13.98186465
ENSMUSG00000025001.12,15.78437838,29.38910999,25.34609911,30.78406737,13.60040313,16.92062873,1.63815255,1.373218849
ENSMUSG00000114610.2,0,0.055346723,0,0,0,0,0,0
ENSMUSG00000093610.8,0,0,0,0,0.087744536,0,0,0
ENSMUSG00000060613.11,0.125272844,0,0,0,0,0,0,0
ENSMUSG00000117785.2,0.313182111,0,0.062428816,0,0,0,0.790832266,1.81015212
ENSMUSG00000098091.2,1.19009202,0.553467231,0.249715262,0.62247195,0.526467218,0.523318414,0.395416133,0.499352309
ENSMUSG00000055044.13,57.50023551,47.76422207,61.11781042,66.6044987,50.71634201,56.16950981,38.97673309,45.00412683
ENSMUSG00000117793.2,0.187909266,0.221386893,0.499430524,0.339530155,0.350978145,0.261659207,0.677856228,0.561771347
ENSMUSG00000025006.19,186.7818108,216.4056875,191.7188925,206.4343341,203.2163462,198.2504593,528.5019055,529.8752187
ENSMUSG00000114796.2,1.127455598,0.88554757,1.186147495,1.075178823,0.877445363,1.918834186,5.761777936,2.309504428
ENSMUSG00000025007.14,36.89285263,35.1451692,34.523135,38.87620272,25.88463822,26.34036019,10.67623559,12.92074099
ENSMUSG00000096592.2,0.125272844,0.055346723,0.187286447,0.169765077,0.087744536,0.087219736,0,0.062419039
ENSMUSG00000097792.3,2.380184041,1.494361525,1.560720389,2.206946006,1.754890727,0.959417093,1.468688493,1.435637888
ENSMUSG00000025008.16,13.27892149,11.2353848,11.36204443,11.71379034,10.70483343,9.768610402,9.828915302,9.050760598
ENSMUSG00000048120.17,37.33130759,28.2268288,27.78082292,27.04923566,31.85126669,25.99148125,28.63942562,22.4708539
ENSMUSG00000090041.2,0.062636422,0,0,0,0,0.087219736,0,0
ENSMUSG00000117952.2,0,0.055346723,0,0,0,0.087219736,0.056488019,0
ENSMUSG00000108929.3,0.062636422,0,0.062428816,0,0.087744536,0.087219736,0.225952076,0
ENSMUSG00000025010.15,13.46683076,14.1134144,13.54705297,14.82615009,18.68958624,16.833409,8.416714827,10.36156041
ENSMUSG00000097740.3,0,0.166040169,0.187286447,0.169765077,0.175489073,0.087219736,0.112976038,0.062419039
ENSMUSG00000049164.8,8.017462032,22.08334253,20.22693624,22.06946006,23.95425842,20.67107737,16.83342965,12.29655061
ENSMUSG00000061132.14,0.375818533,0.166040169,0.312144078,0.62247195,1.052934436,1.133856565,2.598448873,2.309504428
ENSMUSG00000025014.14,0,0,0.062428816,0.056588359,0,0.087219736,0,0
ENSMUSG00000050121.10,0,0,0.374572893,0.056588359,0,0,0,0
ENSMUSG00000025013.16,2.129638352,1.217627909,7.179313787,6.790603096,4.56271589,5.145964408,4.123625385,2.933694814
ENSMUSG00000025016.12,198.1816396,194.9865056,201.7699318,201.1150283,191.897301,195.0233291,127.6064349,123.6521155
ENSMUSG00000025017.11,4.760368082,2.213868926,1.935293282,2.60306452,3.509781454,3.663228901,2.146544721,3.682723278
ENSMUSG00000025019.18,20.16892793,29.99792394,23.22351938,28.69029808,23.51553574,22.15381288,20.61812693,16.85314042
ENSMUSG00000098286.3,0.375818533,0.276733616,0.499430524,0.509295232,0.438722682,0.523318414,0.451904152,0.187257116
ENSMUSG00000025020.12,0.187909266,0.276733616,0.249715262,0.282941796,0.350978145,0.087219736,0.112976038,0.249676154
ENSMUSG00002075271.1,0,0,0,0,0.087744536,0,0,0
ENSMUSG00000025154.16,16.66128829,12.89578649,15.98177678,19.69274898,11.84551241,10.20470908,3.050353025,4.306913664
ENSMUSG00000067199.5,4.509822393,3.542190281,2.24743736,1.810827492,1.9303798,2.006053922,1.12976038,3.495466162
ENSMUSG00000047604.4,6.451551479,4.92585836,3.49601367,2.489887802,4.123993208,4.099327579,2.259520759,2.746437699
ENSMUSG00000035049.5,29.68966409,26.0683066,20.72636676,22.52216693,22.4626013,24.77040495,31.57680261,41.32140356
ENSMUSG00000117675.2,0.313182111,0.055346723,0,0,0,0,0,0
ENSMUSG00000011752.8,19.73047297,15.10965542,12.11119022,19.2400421,10.70483343,10.46636829,11.80599597,15.10540734
ENSMUSG00000034321.15,11.14928314,11.62281186,10.80018509,9.676609411,10.09062168,7.849776216,8.190762752,8.925922521
ENSMUSG00000025157.9,14.78219562,12.95113322,11.86147495,13.9773247,12.45972416,14.12959719,7.343442467,8.176894057
ENSMUSG00000025159.9,38.64667245,39.79429394,32.89998579,38.19714241,29.2189306,27.8230957,20.73110296,19.53715908
ENSMUSG00000089102.3,0,0,0,0,0.087744536,0,0,0
ENSMUSG00000025171.3,20.73265572,13.89202751,22.03737189,22.0128717,24.04200296,24.94484442,11.63653191,13.29525522
ENSMUSG00000025172.4,0.062636422,0.110693446,0.124857631,0.282941796,0.175489073,0.174439471,0.056488019,0.249676154
ENSMUSG00000025176.15,2.004365508,1.272974632,1.311005126,2.489887802,1.579401654,1.133856565,0.56488019,0.062419039
ENSMUSG00000090369.4,0.250545689,0.110693446,0.062428816,0.226353437,0.263233609,0,0,0.062419039
ENSMUSG00000049670.10,9.207554053,5.534672314,6.055595108,8.092135356,6.931818371,5.407623615,3.219817082,2.808856737
ENSMUSG00000025178.10,32.13248455,27.45197468,29.15425686,28.06782613,27.20080627,22.9387905,25.92800071,27.52679603
ENSMUSG00000018821.4,11.39982883,11.18003808,12.54819192,10.41225808,9.12543178,6.367040709,10.45028351,9.799789061
ENSMUSG00000044345.10,60.19360166,47.21075484,52.6274915,49.06210737,39.92376404,41.60381394,39.14619715,46.62702184
ENSMUSG00000117856.2,0.438454955,0.055346723,0,0.056588359,0,0,0.056488019,0.124838077
ENSMUSG00000018820.14,35.51485135,32.48852649,34.83527907,30.50112557,32.02675577,35.93453112,25.3066325,25.15487256
ENSMUSG00000018822.8,1.816456242,1.383668079,0.437001709,0.62247195,0.175489073,0.261659207,1.355712455,0.998704618
ENSMUSG00000042532.15,0.375818533,0.332080339,0.749145787,0.62247195,0.701956291,0.697757886,0.960296323,0.936285579
ENSMUSG00000042401.9,0.187909266,0.055346723,0.062428816,0.056588359,0.263233609,0.261659207,0,0.062419039
ENSMUSG00000025184.11,16.16019691,17.43421779,18.60378703,18.27804,17.02244005,18.40336424,13.21819644,12.54622676
ENSMUSG00000090117.8,0.125272844,0.055346723,0,0,0.087744536,0,0,0
ENSMUSG00000025185.15,2.192274774,1.549708248,1.935293282,2.433299443,1.842635263,2.180493393,1.920592645,1.622895004
ENSMUSG00000060224.5,10.39764607,10.68191757,7.678744312,9.73319777,10.26611075,8.721973573,6.778562277,4.868685011
ENSMUSG00000118354.2,0,0,0,0,0.087744536,0,0,0
ENSMUSG00000025188.16,4.885640926,4.317044405,3.620871301,4.130950216,3.773015063,2.616592072,2.090056702,1.934990197
ENSMUSG00000090235.2,0.250545689,0.221386893,0.187286447,0.056588359,0.175489073,0,0.112976038,0.062419039
ENSMUSG00000074852.5,2.06700193,1.715748417,3.121440777,2.489887802,1.667146191,1.308296036,0.056488019,0.062419039
ENSMUSG00000117880.2,0,0.055346723,0,0.113176718,0,0,0,0
ENSMUSG00000047509.2,0.062636422,0.166040169,0.187286447,0.169765077,0.087744536,0.261659207,0.225952076,0.062419039
ENSMUSG00000114742.2,0,0.055346723,0,0,0,0,0,0
ENSMUSG00000025189.10,0.313182111,0.332080339,0.124857631,0.113176718,0,0.087219736,0.169464057,0
ENSMUSG00000114721.2,0,0.055346723,0,0,0,0,0,0
ENSMUSG00000025190.14,356.2759691,304.9604445,472.7734201,382.1411892,373.1775131,388.6511424,908.8357373,987.0946765
ENSMUSG00000118221.2,0.375818533,0,0.374572893,0.282941796,0.087744536,0.436098679,0.56488019,0.249676154
ENSMUSG00000118308.2,0,0.055346723,0,0,0.175489073,0,0.169464057,0.124838077
ENSMUSG00000117991.2,0,0.055346723,0,0,0,0.087219736,0.056488019,0
ENSMUSG00000044220.14,0.375818533,0.276733616,0,0.226353437,0,0.61053815,0.056488019,0
ENSMUSG00000118236.2,0,0,0,0,0.087744536,0,0,0
ENSMUSG00000040414.9,27.93584427,29.99792394,27.53110765,26.20041028,27.02531719,27.64865623,18.52807022,17.97668312
ENSMUSG00000117698.2,1.941729086,0.774854124,0.936432233,0.792237028,0.263233609,1.2210763,0.621368209,0.811447502
ENSMUSG00000025192.14,10.96137387,7.637847794,7.366600234,9.846374489,7.107307444,9.245291988,2.259520759,2.122247313
ENSMUSG00000040018.10,76.47907142,69.40479082,58.49580016,71.81062774,56.77071502,62.53655052,57.39182728,53.49311609
ENSMUSG00000025193.15,5.762550836,4.372391128,4.494874719,3.395301548,6.844073835,5.145964408,9.094571055,9.175598675
ENSMUSG00000025194.6,0,0.055346723,0.062428816,0,0,0,0,0
ENSMUSG00000025195.10,30.62921042,25.3487992,27.40625002,25.23840817,20.61996604,23.2004497,17.51128588,17.60216889
ENSMUSG00000088490.3,0,0.055346723,0.124857631,0.169765077,0,0.261659207,0,0.062419039
ENSMUSG00000118000.2,0.125272844,0.332080339,0.56185934,0.169765077,0.350978145,0.174439471,0.056488019,0.062419039
ENSMUSG00002075235.1,0,0,0,0.056588359,0,0,0,0
ENSMUSG00000025196.5,0.250545689,0,0.062428816,0,0,0,0,0
ENSMUSG00000025197.10,0,0.055346723,0,0,0,0,0,0
ENSMUSG00000025198.17,16.03492406,12.50835943,12.11119022,15.67497548,12.5474687,11.60022485,12.65331625,10.73607464
ENSMUSG00000025199.17,43.53231338,45.27361953,44.51174548,44.19550848,42.02963291,40.29551791,42.14006216,43.56848895
ENSMUSG00000025200.8,10.96137387,11.18003808,10.67532746,9.959551207,8.598964562,8.721973573,7.117490391,5.992227706
ENSMUSG00000077391.3,0.125272844,0.110693446,0,0,0,0,0,0
ENSMUSG00000057506.6,5.261459459,5.036551806,4.931876428,5.772012631,4.474971354,4.70986573,4.744993594,4.619008857
ENSMUSG00000025202.9,1.002182754,0.387427062,0.374572893,0.339530155,0.263233609,0.348878943,0.112976038,0.187257116
ENSMUSG00000117900.2,0.125272844,0.055346723,0.062428816,0.113176718,0.087744536,0.174439471,0.169464057,0.062419039
ENSMUSG00000118217.2,0,0,0,0.056588359,0,0.087219736,0,0
ENSMUSG00000025203.7,506.6660186,435.7447513,263.1374575,271.6241238,201.2859664,176.8816241,130.88274,67.41256169
ENSMUSG00000117957.2,0.125272844,0.055346723,0.124857631,0.226353437,0.263233609,0,0,0.062419039
ENSMUSG00000050195.9,98.40181916,85.51068726,70.10755985,34.97160594,27.55178441,61.57713343,3.502257177,1.373218849
ENSMUSG00000037071.4,9.646009008,8.744782257,10.98747154,13.35485275,10.96806704,10.64080776,26.32341684,26.34083429
ENSMUSG00000036961.6,0.062636422,0.221386893,0,0,0.087744536,0,0,0.249676154
ENSMUSG00000051984.14,13.90528571,15.33104231,10.4256122,9.902962848,14.82882664,11.77466432,34.00578742,28.96243391
ENSMUSG00000025204.11,318.1930244,266.3284318,407.0358773,336.9270903,402.5719328,378.7080926,420.1578851,504.7203462
ENSMUSG00000036450.5,134.1045798,109.4204717,121.7361903,118.3828473,135.7407977,117.9210827,171.3846496,160.9787006
ENSMUSG00000097683.3,0,0,0,0.056588359,0,0,0,0
ENSMUSG00000117823.2,0.062636422,0,0,0,0.087744536,0.087219736,0,0
ENSMUSG00000004231.16,0.062636422,0,0,0,0,0,0,0
ENSMUSG00000117967.2,0,0.055346723,0.062428816,0,0,0,0,0
ENSMUSG00000036097.9,87.44044529,99.18132788,86.08933663,94.50255975,74.93383404,74.31121484,46.32017556,39.57367048
ENSMUSG00000065159.3,0,0.055346723,0.062428816,0,0,0.087219736,0,0
ENSMUSG00000118204.2,0.187909266,0.498120508,0.374572893,0.339530155,0.087744536,0.61053815,0,0.062419039
ENSMUSG00000025207.17,2.94391184,3.154763219,1.373433942,2.037180929,2.105868872,2.093273658,0.790832266,0.374514232
ENSMUSG00000025208.10,25.43038738,19.09461948,24.72181096,24.27640607,26.84982812,23.81098786,29.14781779,31.33435738
ENSMUSG00000025209.6,39.14776383,36.47349055,30.83983488,28.40735628,26.58659451,30.17802856,43.77821471,46.5646028
